Customer ID,Segment,churn_prob,future_ltv,num_transactions,total_spend,days_since_last_purchase,Recency,Frequency,Monetary
14184,New Customers,0.70984095,452.89,1,452.89,66,67,1,452.89
14185,Low Value,0.7500537,0.0,1,197.65,330,331,1,197.65
14186,At Risk,0.64552194,0.0,5,1550.63,426,427,5,1550.63
14187,Low Value,0.8066446,0.0,1,123.5,473,474,1,123.5
14188,Core Customers,0.55947024,1293.46,6,2054.36,30,31,6,2054.36
14189,Champions,0.08941643,2498.01,16,5814.39,1,2,16,5814.39
14190,Low Value,0.80455005,0.0,1,79.9,665,666,1,79.9
14191,Champions,0.0013208694,3898.06,15,4817.66,1,2,15,4817.66
14192,Low Value,0.8020174,0.0,1,293.74,387,388,1,293.74
14193,At Risk,0.6478764,430.85,3,1210.19,67,68,3,1210.19
14194,Champions,0.0014833022,7941.650000000001,36,18670.59,4,5,36,18670.59
14195,At Risk,0.4653715,0.0,6,2615.6,201,202,6,2615.6
14196,Low Value,0.73286533,335.52,1,335.52,106,107,1,335.52
14197,Low Value,0.6997447,0.0,1,390.05,410,411,1,390.05
14198,Core Customers,0.003311102,518.1,9,1569.73,17,18,9,1569.73
14199,At Risk,0.72033167,0.0,4,1091.7,217,218,4,1091.7
14200,Low Value,0.7146289,0.0,1,379.2,616,617,1,379.2
14201,Core Customers,0.31551942,336.34,10,1193.54,59,60,10,1193.54
14202,At Risk,0.7072937,0.0,3,847.76,380,381,3,847.76
14203,Low Value,0.73286533,0.0,1,339.34,396,397,1,339.34
14204,New Customers,0.0038092376,161.03,4,1062.96,1,2,4,1062.96
14205,Core Customers,0.13313662,243.8,9,2414.2,16,17,9,2414.2
14206,At Risk,0.6702165,0.0,3,1185.01,238,239,3,1185.01
14207,Low Value,0.7926729,0.0,1,157.8,687,688,1,157.8
14208,New Customers,0.755877,151.74,2,567.05,94,95,2,567.05
14209,Champions,0.0012650014,990.28,15,4993.27,10,11,15,4993.27
14210,Core Customers,0.120445736,306.19,16,5861.52,105,106,16,5861.52
14211,Core Customers,0.0013026567,1331.21,18,4402.29,52,53,18,4402.29
14212,At Risk,0.5219185,1070.48,2,2190.14,89,90,2,2190.14
14213,At Risk,0.76711035,0.0,1,1192.2,404,405,1,1192.2
14214,New Customers,0.6361551,365.73,5,1004.38,30,31,5,1004.38
14215,Core Customers,0.0030588575,691.45,9,3416.33,11,12,9,3416.33
14216,Core Customers,0.39303568,1839.3,5,2150.04,2,3,5,2150.04
14217,Champions,0.30600223,1015.73,23,3416.89,1,2,23,3416.89
14218,New Customers,0.78777725,169.48000000000002,1,169.48000000000002,42,43,1,169.48000000000002
14219,New Customers,0.30523747,89.94,3,633.83,3,4,3,633.83
14220,At Risk,0.7982745,0.0,4,1515.0,246,247,4,1515.0
14221,Core Customers,0.13178906,1778.97,17,6517.49,41,42,17,6517.49
14222,Low Value,0.6801448,683.17,1,683.17,176,177,1,683.17
14223,At Risk,0.7639578,686.23,3,991.13,91,92,3,991.13
14224,Core Customers,0.48386586,554.8,9,1897.9,109,110,9,1897.9
14225,At Risk,0.6958034,0.0,4,2037.02,434,435,4,2037.02
14226,Core Customers,0.31113234,522.7900000000001,6,3002.53,28,29,6,3002.53
14227,Core Customers,0.0013151272,951.44,15,6368.71,25,26,15,6368.71
14228,At Risk,0.620299,0.0,3,745.5,437,438,3,745.5
14229,Core Customers,0.3041555,785.0699999999999,7,2594.04,51,52,7,2594.04
14230,At Risk,0.6859818,0.0,3,979.8000000000001,435,436,3,979.8000000000001
14231,At Risk,0.6779191,0.0,4,1235.6200000000001,183,184,4,1235.6200000000001
14232,Core Customers,0.48790506,1044.1,5,2048.07,42,43,5,2048.07
14233,Core Customers,0.2436911,503.62,7,2904.27,48,49,7,2904.27
14234,New Customers,0.43011427,775.46,4,775.46,21,22,4,775.46
14235,Core Customers,0.31986764,1880.31,9,4717.99,74,75,9,4717.99
14236,At Risk,0.38371658,301.56,5,1744.64,80,81,5,1744.64
14237,At Risk,0.7363711,0.0,2,632.14,372,373,2,632.14
14238,At Risk,0.35954323,0.0,3,434.23,325,326,3,434.23
14239,Core Customers,0.001128051,1085.81,21,4263.17,42,43,21,4263.17
14240,New Customers,0.3514904,663.49,3,1247.49,29,30,3,1247.49
14241,Low Value,0.22411676,0.0,2,333.70000000000005,183,184,2,333.70000000000005
14242,Low Value,0.73321944,0.0,2,280.55,234,235,2,280.55
14243,Champions,0.19248435,1075.7,17,7431.05,8,9,17,7431.05
14244,Low Value,0.74129134,0.0,1,366.41999999999996,660,661,1,366.41999999999996
14245,At Risk,0.43196473,0.0,2,1693.45,219,220,2,1693.45
14246,At Risk,0.64998996,1024.42,3,1474.06,110,111,3,1474.06
14247,At Risk,0.727442,0.0,5,772.66,277,278,5,772.66
14248,At Risk,0.7134937,0.0,3,1032.95,317,318,3,1032.95
14249,Core Customers,0.3153393,0.0,12,5625.461,410,411,12,5625.461
14250,New Customers,0.418994,1904.05,3,1904.05,6,7,3,1904.05
14251,Core Customers,0.15010785,2879.7000000000003,5,2879.7000000000003,1,2,5,2879.7000000000003
14252,Low Value,0.73924613,0.0,1,350.99,380,381,1,350.99
14253,Low Value,0.80106616,0.0,2,363.40000000000003,492,493,2,363.40000000000003
14254,Low Value,0.8039105,0.0,1,601.03,432,433,1,601.03
14255,At Risk,0.718017,0.0,1,1000.63,545,546,1,1000.63
14256,At Risk,0.56687194,0.0,5,2473.9900000000002,259,260,5,2473.9900000000002
14257,Core Customers,0.26711625,2069.13,9,5954.45,63,64,9,5954.45
14258,Champions,0.001034017,5062.16,25,32051.34,8,9,25,32051.34
14259,Low Value,0.8139913,120.0,1,120.0,141,142,1,120.0
14260,At Risk,0.5049177,0.0,3,824.28,470,471,3,824.28
14261,New Customers,0.3914276,1163.45,2,1163.45,50,51,2,1163.45
14262,Core Customers,0.33510703,2378.23,8,2618.23,7,8,8,2618.23
14263,Low Value,0.74029386,0.0,1,322.93,422,423,1,322.93
14264,At Risk,0.78346235,218.27,6,1517.3600000000001,154,155,6,1517.3600000000001
14265,At Risk,0.24333853,530.18,4,1373.35,108,109,4,1373.35
14266,Low Value,0.92176324,0.0,1,40.56,427,428,1,40.56
14267,At Risk,0.5842359,679.88,3,1516.24,162,163,3,1516.24
14268,Low Value,0.7285964,0.0,1,354.85,470,471,1,354.85
14269,Low Value,0.8020174,0.0,1,295.73,438,439,1,295.73
14270,Low Value,0.686384,0.0,1,492.65000000000003,331,332,1,492.65000000000003
14271,Low Value,0.7116804,0.0,2,219.13,225,226,2,219.13
14272,At Risk,0.4075847,305.87,4,920.81,73,74,4,920.81
14273,New Customers,0.68688923,341.27,4,559.97,50,51,4,559.97
14274,Low Value,0.7526587,0.0,1,256.6,685,686,1,256.6
14275,At Risk,0.62334603,0.0,6,1189.3799999999999,395,396,6,1189.3799999999999
14276,Core Customers,0.37433988,399.34,7,2102.68,98,99,7,2102.68
14277,Champions,0.0023776598,2578.77,9,17225.81,14,15,9,17225.81
14278,Low Value,0.7653026,0.0,1,205.83,409,410,1,205.83
14279,Low Value,0.8010427,0.0,2,191.86,520,521,2,191.86
14280,Low Value,0.84486204,0.0,1,134.04,196,197,1,134.04
14281,Low Value,0.7632534,0.0,1,245.15,407,408,1,245.15
14282,Champions,0.0018837024,1920.16,25,7849.66,2,3,25,7849.66
14283,At Risk,0.69993937,0.0,4,628.4399999999999,462,463,4,628.4399999999999
14284,New Customers,0.1281901,595.25,3,1299.65,30,31,3,1299.65
14285,Core Customers,0.004049235,1910.01,8,3284.42,20,21,8,3284.42
14286,Core Customers,0.0028089134,2578.67,7,8479.76,23,24,7,8479.76
14287,New Customers,0.6690351,93.35,3,176.63,7,8,3,176.63
14288,Low Value,0.7097194,0.0,1,426.6,212,213,1,426.6
14289,New Customers,0.6183605,317.04,6,911.26,8,9,6,911.26
14290,Core Customers,0.0032560055,1537.0900000000001,8,4516.56,10,11,8,4516.56
14291,Champions,0.0013674072,2269.79,23,7904.1,1,2,23,7904.1
14292,Champions,0.22188807,3746.7200000000003,16,9226.25,7,8,16,9226.25
14293,Core Customers,0.003570387,538.5400000000001,9,3267.9300000000003,2,3,9,3267.9300000000003
14294,Low Value,0.699325,0.0,1,375.34,406,407,1,375.34
14295,Core Customers,0.004257988,166.20000000000002,5,2362.91,39,40,5,2362.91
14296,Low Value,0.80923045,0.0,2,456.40000000000003,420,421,2,456.40000000000003
14297,New Customers,0.57375085,1072.73,4,1305.33,17,18,4,1305.33
14298,Champions,0.0017285412,21033.31,82,91194.49,7,8,82,91194.49
14299,Champions,0.0019072844,2399.68,27,14499.49,7,8,27,14499.49
14300,New Customers,0.92176324,43.2,1,43.2,18,19,1,43.2
14301,At Risk,0.46724108,640.14,4,1992.18,116,117,4,1992.18
14302,At Risk,0.70033795,0.0,3,742.9000000000001,430,431,3,742.9000000000001
14303,Low Value,0.5960769,0.0,2,277.94,406,407,2,277.94
14304,At Risk,0.46976045,0.0,3,1725.01,222,223,3,1725.01
14305,At Risk,0.22936915,1858.96,3,1858.96,70,71,3,1858.96
14306,Core Customers,0.125016,2093.32,6,3151.4,50,51,6,3151.4
14307,Core Customers,0.0020553155,1300.74,10,5071.03,88,89,10,5071.03
14308,At Risk,0.7796094,0.0,2,1147.02,548,549,2,1147.02
14309,Core Customers,0.29270503,1219.97,11,3780.81,7,8,11,3780.81
14310,Low Value,0.686384,0.0,1,492.1,432,433,1,492.1
14311,At Risk,0.75848633,0.0,2,516.45,242,243,2,516.45
14312,Core Customers,0.47990346,757.0,11,3090.29,46,47,11,3090.29
14314,Low Value,0.765293,120.0,2,229.8,106,107,2,229.8
14315,Core Customers,0.28340006,1624.93,8,3197.82,44,45,8,3197.82
14316,At Risk,0.5198948,0.0,5,1370.34,421,422,5,1370.34
14317,New Customers,0.6995951,508.58000000000004,1,508.58000000000004,64,65,1,508.58000000000004
14318,Low Value,0.7926729,0.0,1,158.02,459,460,1,158.02
14319,Low Value,0.686384,0.0,1,494.85,423,424,1,494.85
14320,At Risk,0.58474404,0.0,5,1346.75,206,207,5,1346.75
14321,Core Customers,0.6570562,1203.93,7,2218.06,10,11,7,2218.06
14322,At Risk,0.69765,0.0,4,474.1,428,429,4,474.1
14323,At Risk,0.77863985,305.24,2,605.0600000000001,114,115,2,605.0600000000001
14324,At Risk,0.6697794,0.0,2,701.61,409,410,2,701.61
14325,Low Value,0.7632534,0.0,1,245.48000000000002,569,570,1,245.48000000000002
14326,At Risk,0.7678183,0.0,3,940.98,241,242,3,940.98
14327,At Risk,0.462179,311.65,6,1894.93,162,163,6,1894.93
14328,Low Value,0.69834954,0.0,1,445.05,437,438,1,445.05
14329,Champions,0.0020655664,2889.2400000000002,15,9927.22,16,17,15,9927.22
14330,Low Value,0.7500537,0.0,1,200.63,623,624,1,200.63
14331,At Risk,0.6452708,462.65999999999997,2,462.65999999999997,123,124,2,462.65999999999997
14332,Core Customers,0.38841477,866.31,5,1943.51,22,23,5,1943.51
14333,New Customers,0.7159096,415.2,1,415.2,67,68,1,415.2
14334,Core Customers,0.16222635,873.98,12,4318.48,16,17,12,4318.48
14335,New Customers,0.7729632,468.26,2,468.26,15,16,2,468.26
14336,New Customers,0.655605,500.52000000000004,4,1614.91,16,17,4,1614.91
14338,At Risk,0.44361228,8.25,3,928.1,160,161,3,928.1
14339,At Risk,0.738256,0.0,2,620.27,242,243,2,620.27
14340,Low Value,0.84136486,0.0,1,134.7,218,219,1,134.7
14341,Core Customers,0.0013026567,1479.13,18,4467.32,44,45,18,4467.32
14342,Core Customers,0.5362114,358.96,6,918.44,20,21,6,918.44
14343,At Risk,0.70212376,0.0,4,1088.91,420,421,4,1088.91
14344,Core Customers,0.608893,244.05,20,3333.7000000000003,126,127,20,3333.7000000000003
14345,New Customers,0.79593426,108.97999999999999,1,108.97999999999999,38,39,1,108.97999999999999
14346,At Risk,0.4560789,759.14,5,2315.75,120,121,5,2315.75
14347,Low Value,0.80455005,0.0,1,82.6,736,737,1,82.6
14348,Low Value,0.7616865,0.0,1,409.57,259,260,1,409.57
14349,New Customers,0.84486204,133.5,1,133.5,9,10,1,133.5
14350,At Risk,0.74362427,0.0,3,972.03,273,274,3,972.03
14351,Low Value,0.92176324,51.0,1,51.0,164,165,1,51.0
14352,At Risk,0.6076925,233.64000000000001,4,1078.96,156,157,4,1078.96
14353,At Risk,0.6889808,0.0,3,376.5,214,215,3,376.5
14354,New Customers,0.6384345,163.62,2,163.62,5,6,2,163.62
14355,At Risk,0.7545108,0.0,3,1014.45,365,366,3,1014.45
14356,New Customers,0.71417767,701.23,2,701.23,79,80,2,701.23
14357,New Customers,0.7512977,225.77,1,225.77,42,43,1,225.77
14358,Low Value,0.60366213,0.0,2,400.06,388,389,2,400.06
14359,New Customers,0.45324096,912.18,3,912.18,18,19,3,912.18
14360,Core Customers,0.43963173,2128.23,4,2128.23,31,32,4,2128.23
14361,Low Value,0.7443576,0.0,1,214.70999999999998,578,579,1,214.70999999999998
14362,New Customers,0.7926729,161.2,1,161.2,21,22,1,161.2
14363,Low Value,0.61884993,0.0,2,227.47000000000003,401,402,2,227.47000000000003
14364,Core Customers,0.34883186,1555.5,8,3717.35,108,109,8,3717.35
14365,At Risk,0.7071255,0.0,2,634.68,394,395,2,634.68
14366,Low Value,0.84136486,0.0,1,136.0,524,525,1,136.0
14367,Champions,0.29422492,5116.0,16,9261.52,7,8,16,9261.52
14368,Low Value,0.7926729,0.0,1,155.0,319,320,1,155.0
14369,Low Value,0.5548382,0.0,2,469.13,641,642,2,469.13
14370,At Risk,0.58786136,0.0,6,1175.78,450,451,6,1175.78
14371,Low Value,0.8233267,0.0,1,100.5,294,295,1,100.5
14372,At Risk,0.77175605,0.0,2,860.08,442,443,2,860.08
14373,Low Value,0.7947815,0.0,1,76.55,357,358,1,76.55
14374,Low Value,0.79593426,0.0,1,108.0,540,541,1,108.0
14375,At Risk,0.5226204,0.0,3,1132.99,184,185,3,1132.99
14376,Low Value,0.7443576,0.0,1,215.46,682,683,1,215.46
14377,At Risk,0.7335247,0.0,2,617.05,190,191,2,617.05
14378,Low Value,0.84486204,0.0,1,131.25,621,622,1,131.25
14379,New Customers,0.59048194,237.12,4,1268.91,43,44,4,1268.91
14380,Low Value,0.92176324,0.0,1,48.96,681,682,1,48.96
14381,New Customers,0.38716456,202.68,2,631.34,51,52,2,631.34
14382,New Customers,0.3080491,626.0699999999999,2,1246.8,25,26,2,1246.8
14383,New Customers,0.5907314,1247.69,3,1247.69,37,38,3,1247.69
14384,Low Value,0.92241436,0.0,1,58.5,500,501,1,58.5
14385,New Customers,0.5124971,202.11,3,202.11,8,9,3,202.11
14386,Low Value,0.8045614,0.0,1,142.4,296,297,1,142.4
14387,New Customers,0.29018402,1770.56,3,1770.56,32,33,3,1770.56
14388,Champions,0.001271591,2039.65,16,6701.0,9,10,16,6701.0
14389,Core Customers,0.44984668,732.32,5,1898.01,64,65,5,1898.01
14390,Champions,0.18695426,3616.7400000000002,13,6399.83,9,10,13,6399.83
14391,Low Value,0.84136486,0.0,1,135.6,576,577,1,135.6
14392,Low Value,0.76006943,0.0,1,266.4,431,432,1,266.4
14393,Low Value,0.9213934,0.0,1,67.95,217,218,1,67.95
14394,Low Value,0.74955267,0.0,1,93.8,564,565,1,93.8
14395,Champions,0.11045297,1881.77,20,8208.01,1,2,20,8208.01
14396,Core Customers,0.0037204993,377.64,7,2121.93,64,65,7,2121.93
14397,Champions,0.35335326,2370.72,19,2612.96,2,3,19,2612.96
14398,At Risk,0.71673536,0.0,2,707.79,400,401,2,707.79
14399,At Risk,0.5026198,0.0,8,2113.16,393,394,8,2113.16
14400,At Risk,0.54178685,574.7,3,1732.47,148,149,3,1732.47
14401,Champions,0.0012526535,3070.92,22,6795.9,3,4,22,6795.9
14402,Low Value,0.8020174,0.0,1,285.6,651,652,1,285.6
14403,At Risk,0.5622865,499.79999999999995,6,1880.51,129,130,6,1880.51
14404,Core Customers,0.0022066284,750.74,13,2899.11,33,34,13,2899.11
14405,Low Value,0.7473679,0.0,1,195.0,386,387,1,195.0
14406,Low Value,0.7926729,156.75,1,156.75,118,119,1,156.75
14407,At Risk,0.55135554,1155.05,6,2157.73,106,107,6,2157.73
14408,Core Customers,0.0018360618,1524.74,11,4109.77,10,11,11,4109.77
14409,Core Customers,0.30475596,1393.3500000000001,9,3756.09,70,71,9,3756.09
14410,Core Customers,0.50834405,326.27,11,2651.14,91,92,11,2651.14
14411,At Risk,0.74278796,0.0,1,1063.0,310,311,1,1063.0
14412,New Customers,0.30232868,770.03,3,1426.19,42,43,3,1426.19
14413,At Risk,0.7615577,0.0,4,770.37,361,362,4,770.37
14414,Core Customers,0.47270894,1279.78,8,2399.33,91,92,8,2399.33
14415,Champions,0.0010931612,3140.96,23,12091.6,0,1,23,12091.6
14416,New Customers,0.54464734,490.22,2,490.22,21,22,2,490.22
14417,Low Value,0.8039105,0.0,1,604.2,387,388,1,604.2
14418,New Customers,0.45976797,1937.25,3,1937.25,3,4,3,1937.25
14419,Core Customers,0.28539878,750.5,7,1260.91,10,11,7,1260.91
14420,At Risk,0.46649888,387.52,4,1639.17,98,99,4,1639.17
14421,Core Customers,0.12212776,357.93,6,2469.37,56,57,6,2469.37
14422,Champions,0.0018886549,3862.33,19,10271.52,0,1,19,10271.52
14423,At Risk,0.81015694,0.0,3,916.6099999999999,217,218,3,916.6099999999999
14424,New Customers,0.74029386,322.08,1,322.08,17,18,1,322.08
14425,At Risk,0.7068607,0.0,3,661.39,434,435,3,661.39
14426,Champions,0.19503893,2986.09,17,11727.94,23,24,17,11727.94
14427,New Customers,0.1959338,363.34000000000003,4,1263.52,49,50,4,1263.52
14428,New Customers,0.5667162,914.21,5,1244.83,6,7,5,1244.83
14429,Low Value,0.7651426,0.0,1,516.28,403,404,1,516.28
14430,At Risk,0.5709162,0.0,3,1220.9,511,512,3,1220.9
14431,At Risk,0.4235201,0.0,4,2614.2,302,303,4,2614.2
14432,Core Customers,0.31532353,2255.51,6,2255.51,9,10,6,2255.51
14433,Low Value,0.8020174,0.0,1,289.6,465,466,1,289.6
14434,Core Customers,0.16870756,1372.8,6,1372.8,21,22,6,1372.8
14435,Low Value,0.7564503,0.0,1,90.42,501,502,1,90.42
14436,Low Value,0.62084883,89.06,2,271.70000000000005,98,99,2,271.70000000000005
14437,At Risk,0.70247406,0.0,5,958.84,365,366,5,958.84
14438,Low Value,0.84486204,0.0,1,131.9,305,306,1,131.9
14439,At Risk,0.3900875,0.0,5,9443.04,319,320,5,9443.04
14440,Champions,0.0016441122,1171.97,13,6638.7300000000005,7,8,13,6638.7300000000005
14441,Champions,0.0021263487,1356.05,11,4611.6900000000005,0,1,11,4611.6900000000005
14442,Core Customers,0.4765496,0.0,7,5367.0199999999995,204,205,7,5367.0199999999995
14443,Core Customers,0.6139971,811.8,5,2386.47,53,54,5,2386.47
14444,Low Value,0.84486204,0.0,1,132.04,455,456,1,132.04
14445,Low Value,0.7404506,0.0,1,221.65,455,456,1,221.65
14446,New Customers,0.32174945,736.54,5,1241.31,0,1,5,1241.31
14447,Core Customers,0.3418393,562.2,6,1711.73,18,19,6,1711.73
14448,New Customers,0.48273957,273.0,2,375.35,8,9,2,375.35
14449,Core Customers,0.2978308,505.8,8,2482.8,18,19,8,2482.8
14450,At Risk,0.46083185,0.0,7,1128.44,180,181,7,1128.44
14451,Core Customers,0.07813341,302.59,12,3308.77,59,60,12,3308.77
14452,New Customers,0.46747017,264.44,4,665.59,10,11,4,665.59
14453,Low Value,0.8139913,0.0,1,119.93,189,190,1,119.93
14454,At Risk,0.5787088,0.0,5,977.3,375,376,5,977.3
14455,At Risk,0.58358556,0.0,4,628.21,431,432,4,628.21
14456,Core Customers,0.33484864,3062.4,9,3062.4,4,5,9,3062.4
14457,Low Value,0.82255286,0.0,1,113.64,310,311,1,113.64
14458,Low Value,0.7946429,0.0,1,237.42,380,381,1,237.42
14459,At Risk,0.58002555,1837.92,2,5375.741,154,155,2,5375.741
14460,Core Customers,0.36818597,404.34,9,1093.5,109,110,9,1093.5
14461,Core Customers,0.18899089,1326.83,13,6713.5,147,148,13,6713.5
14462,Core Customers,0.26673892,863.3,12,2270.01,65,66,12,2270.01
14463,At Risk,0.4343899,413.7,4,786.5699999999999,97,98,4,786.5699999999999
14464,Low Value,0.7589845,0.0,2,111.0,567,568,2,111.0
14465,Core Customers,0.48061037,0.0,11,3946.03,246,247,11,3946.03
14466,Core Customers,0.0016252944,926.7,13,4646.9,28,29,13,4646.9
14467,Core Customers,0.0024899004,467.06,12,2220.9900000000002,17,18,12,2220.9900000000002
14468,Low Value,0.7653026,0.0,1,204.24,733,734,1,204.24
14469,At Risk,0.71685666,0.0,4,2112.21,415,416,4,2112.21
14470,New Customers,0.2911755,163.55,3,712.04,11,12,3,712.04
14471,Low Value,0.7749764,0.0,2,400.95,590,591,2,400.95
14472,Core Customers,0.30187887,407.21,9,2228.22,103,104,9,2228.22
14473,New Customers,0.7448752,149.34000000000003,2,234.34000000000003,73,74,2,234.34000000000003
14474,New Customers,0.15783954,547.66,2,1278.08,45,46,2,1278.08
14475,At Risk,0.7372508,303.68,4,1151.15,71,72,4,1151.15
14476,Low Value,0.7443576,0.0,1,215.7,256,257,1,215.7
14477,Core Customers,0.003825841,786.6,7,1969.6,19,20,7,1969.6
14478,At Risk,0.56174666,0.0,4,1276.66,381,382,4,1276.66
14479,At Risk,0.6789765,0.0,4,1299.11,253,254,4,1299.11
14480,New Customers,0.003718674,279.05,4,1299.52,10,11,4,1299.52
14481,At Risk,0.4720567,333.65,5,2311.4900000000002,164,165,5,2311.4900000000002
14482,Core Customers,0.2714812,1830.05,12,4357.91,17,18,12,4357.91
14483,Low Value,0.7199726,0.0,2,257.1,281,282,2,257.1
14484,New Customers,0.0038479008,321.92,4,1070.98,49,50,4,1070.98
14485,New Customers,0.7802568,165.75,1,165.75,38,39,1,165.75
14486,Low Value,0.68537176,0.0,2,175.5,511,512,2,175.5
14487,Core Customers,0.51189977,1071.23,7,1453.61,26,27,7,1453.61
14488,New Customers,0.74278796,1064.28,1,1064.28,67,68,1,1064.28
14489,At Risk,0.5654662,0.0,4,1574.93,206,207,4,1574.93
14490,At Risk,0.38321742,0.0,2,1273.47,405,406,2,1273.47
14491,Low Value,0.7994975,213.73,2,468.13,174,175,2,468.13
14492,At Risk,0.4679407,0.0,7,1921.91,429,430,7,1921.91
14493,Core Customers,0.09718798,2383.2400000000002,10,5130.15,6,7,10,5130.15
14494,New Customers,0.0046806936,139.56,3,401.46,25,26,3,401.46
14495,New Customers,0.10666701,123.8,3,174.8,50,51,3,174.8
14496,At Risk,0.5305914,0.0,7,2668.23,311,312,7,2668.23
14497,At Risk,0.27318212,0.0,2,697.0600000000001,308,309,2,697.0600000000001
14498,Core Customers,0.349209,1644.08,10,3911.27,42,43,10,3911.27
14499,Core Customers,0.52801096,689.3,7,2138.9700000000003,25,26,7,2138.9700000000003
14500,New Customers,0.61671937,72.0,3,356.85,87,88,3,356.85
14501,Low Value,0.7089788,0.0,2,251.21,183,184,2,251.21
14502,Core Customers,0.45256534,1400.44,11,2470.67,19,20,11,2470.67
14503,Core Customers,0.4256484,3543.26,6,3543.26,2,3,6,3543.26
14504,New Customers,0.65008247,130.55,4,673.26,46,47,4,673.26
14505,Champions,0.0016900982,2712.88,19,12001.84,16,17,19,12001.84
14506,Core Customers,0.2720078,1445.31,7,3290.67,16,17,7,3290.67
14507,Core Customers,0.0032631708,767.87,11,3284.43,23,24,11,3284.43
14508,New Customers,0.40816832,276.42,5,874.94,21,22,5,874.94
14509,Low Value,0.79593426,0.0,1,110.95,533,534,1,110.95
14510,At Risk,0.4299479,0.0,3,1007.28,375,376,3,1007.28
14511,Core Customers,0.4009775,1314.81,5,1314.81,10,11,5,1314.81
14512,At Risk,0.3923152,0.0,7,1223.47,187,188,7,1223.47
14513,At Risk,0.8130086,138.24,6,788.01,100,101,6,788.01
14514,Core Customers,0.0024499926,652.24,9,4598.9800000000005,60,61,9,4598.9800000000005
14515,Core Customers,0.27648076,1336.44,12,3749.2599999999998,17,18,12,3749.2599999999998
14516,Low Value,0.7802568,0.0,1,163.92,515,516,1,163.92
14517,New Customers,0.74023944,330.45,2,330.45,32,33,2,330.45
